,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,Link,College WS
511,2006,12195,yemi,nicholson,Yemi Nicholson,PF-C,79.75,6' 7.75'',81.5,6' 9.5'',258.0,88.25,7' 4.25'',107.0,8' 11'',17.2,,,26.5,26.0,12.57,,3.65,8.0,,,,,,,,,,,,,,,,,,,,,,,,yemi-nicholson-1,7.5
512,2006,200786,david,noel,David Noel,SF-SG,76.5,6' 4.5'',78.0,6' 6'',223.0,81.5,6' 9.5'',100.0,8' 4'',6.1,,,34.5,38.5,10.54,,3.07,20.0,,,,,,,,,,,,,,,,,,,,,,,,david-noel-1,4.6
513,2006,200779,steve,novak,Steve Novak,SF,80.0,6' 8'',81.25,6' 9.25'',216.0,81.5,6' 9.5'',103.0,8' 7'',8.1,,,24.5,31.0,11.11,,3.37,5.0,,,,,,,,,,,,,,,,,,,,,,,,steve-novak-1,5.7
514,2006,200753,patrick,o'bryant,Patrick O'Bryant,C,83.0,6' 11'',84.0,7' 0'',249.0,89.75,7' 5.75'',113.0,9' 5'',10.0,,,26.5,30.0,12.68,,3.63,13.0,,,,,,,,,,,,,,,,,,,,,,,,patrick-o'bryant-1,N/A
515,2006,12196,danilo,pinnock,Danilo Pinnock,PG-SG,74.75,6' 2.75'',76.0,6' 4'',204.0,79.5,6' 7.5'',100.5,8' 4.5'',4.6,,,29.5,35.5,11.91,,3.08,7.0,,,,,,,,,,,,,,,,,,,,,,,,danilo-pinnock-1,N/A
516,2006,200809,chris,quinn,Chris Quinn,PG-SG,72.5,6' 0.5'',73.5,6' 1.5'',175.0,77.0,6' 5'',94.0,7' 10'',5.9,,,32.0,37.0,11.25,,3.25,7.0,,,,,,,,,,,,,,,,,,,,,,,,chris-quinn-1,4.2
517,2006,200810,allan,ray,Allan Ray,SG,73.0,6' 1'',74.25,6' 2.25'',204.0,80.5,6' 8.5'',99.5,8' 3.5'',9.8,,,28.5,35.5,11.01,,3.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,allan-ray-1,4.4
518,2006,200755,jj,redick,JJ Redick,SG,76.0,6' 4'',76.75,6' 4.75'',190.0,75.25,6' 3.25'',97.5,8' 1.5'',7.0,,,27.5,33.0,10.94,,3.29,6.0,,,,,,,,,,,,,,,,,,,,,,,,jj-redick-1,7.8
519,2006,201015,antywane,robinson,Antywane Robinson,SF-PF,78.25,6' 6.25'',79.5,6' 7.5'',217.0,86.5,7' 2.5'',105.5,8' 9.5'',6.9,,,29.0,32.5,11.73,,3.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,antywane-robinson-1,4.9
520,2006,200750,brandon,roy,Brandon Roy,SG-SF,77.25,6' 5.25'',78.25,6' 6.25'',207.0,80.0,6' 8'',101.0,8' 5'',7.6,,,34.0,40.5,11.13,,3.27,6.0,,,,,,,,,,,,,,,,,,,,,,,,brandon-roy-1,7.0
521,2006,-1,blake,schilb,Blake Schilb,PG-SG,77.25,6' 5.25'',78.25,6' 6.25'',209.0,80.75,6' 8.75'',102.0,8' 6'',11.3,,,28.5,34.5,11.25,,3.43,13.0,,,,,,,,,,,,,,,,,,,,,,,,blake-schilb-1,5.2
522,2006,200754,mouhamed,sene,Mouhamed Sene,C,83.0,6' 11'',84.0,7' 0'',237.0,92.5,7' 8.5'',113.0,9' 5'',6.6,,,28.5,31.0,12.52,,3.38,7.0,,,,,,,,,,,,,,,,,,,,,,,,mouhamed-sene-1,N/A
523,2006,200759,cedric,simmons,Cedric Simmons,PF-C,80.25,6' 8.25'',81.5,6' 9.5'',223.0,88.25,7' 4.25'',108.5,9' 0.5'',5.6,,,30.5,35.0,11.05,,3.31,15.0,,,,,,,,,,,,,,,,,,,,,,,,cedric-simmons-1,4.6
524,2006,201201,marcus,slaughter,Marcus Slaughter,PF-SF,79.0,6' 7'',80.0,6' 8'',220.0,83.5,6' 11.5'',104.5,8' 8.5'',8.5,,,30.0,34.0,11.56,,3.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,marcus-slaughter-1,5.4
525,2006,200783,craig,smith,Craig Smith,PF,77.5,6' 5.5'',78.5,6' 6.5'',259.0,81.5,6' 9.5'',103.5,8' 7.5'',12.2,,,30.0,29.5,11.59,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,craig-smith-1,6.7
526,2006,200848,steven,smith,Steven Smith,SF-PF,79.5,6' 7.5'',81.25,6' 9.25'',238.0,84.5,7' 0.5'',104.0,8' 8'',7.8,,,29.5,34.5,12.08,,3.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,steven-smith-1,4.7
527,2006,23033,michael,southhall,Michael Southhall,C,81.5,6' 9.5'',82.25,6' 10.25'',241.0,88.25,7' 4.25'',107.5,8' 11.5'',7.9,,,31.5,37.0,12.29,,3.51,2.0,,,,,,,,,,,,,,,,,,,,,,,,michael-southhall-1,N/A
528,2006,12199,frans,steyn,Frans Steyn,C,85.25,7' 1.25'',86.5,7' 2.5'',280.0,86.25,7' 2.25'',109.0,9' 1'',12.8,,,28.5,29.5,11.67,,3.38,,,,,,,,,,,,,,,,,,,,,,,,,frans-steyn-1,0.6
529,2006,201028,curtis,stinson,Curtis Stinson,SG,73.75,6' 1.75'',74.75,6' 2.75'',208.0,77.0,6' 5'',97.5,8' 1.5'',6.0,,,28.0,31.5,10.95,,3.27,17.0,,,,,,,,,,,,,,,,,,,,,,,,curtis-stinson-1,3.3
530,2006,200748,tyrus,thomas,Tyrus Thomas,PF-SF,79.25,6' 7.25'',80.25,6' 8.25'',217.0,87.0,7' 3'',108.0,9' 0'',5.6,,,34.0,39.5,11.36,,3.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,tyrus-thomas-1,7.3
531,2006,12200,joah,tucker,Joah Tucker,SF-SG,75.75,6' 3.75'',77.25,6' 5.25'',224.0,78.5,6' 6.5'',99.5,8' 3.5'',7.0,,,29.0,34.0,11.58,,3.31,19.0,,,,,,,,,,,,,,,,,,,,,,,,joah-tucker-1,0.2
532,2006,12201,ian,vouyoukas,Ian Vouyoukas,C-PF,80.5,6' 8.5'',81.5,6' 9.5'',267.0,84.75,7' 0.75'',108.5,9' 0.5'',14.8,,,23.0,28.0,13.7,,3.72,8.0,,,,,,,,,,,,,,,,,,,,,,,,ian-vouyoukas-1,3.4
533,2006,200827,darius,washington,Darius Washington,PG,71.5,5' 11.5'',73.0,6' 1'',195.0,76.0,6' 4'',96.0,8' 0'',9.7,,,29.0,37.5,10.71,,3.26,9.0,,,,,,,,,,,,,,,,,,,,,,,,darius-washington-1,3.7
534,2006,201228,cj,watson,CJ Watson,PG,72.5,6' 0.5'',73.75,6' 1.75'',171.0,78.0,6' 6'',96.0,8' 0'',5.2,,,31.5,34.0,11.61,,3.15,12.0,,,,,,,,,,,,,,,,,,,,,,,,cj-watson-1,4.3
535,2006,200766,marcus,williams,Marcus Williams,PG,74.0,6' 2'',75.25,6' 3.25'',215.0,79.0,6' 7'',97.5,8' 1.5'',12.4,,,24.5,28.0,11.3,,3.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,marcus-williams-1,3.1
536,2006,200761,shawne,williams,Shawne Williams,SF-PF,79.25,6' 7.25'',80.75,6' 8.75'',227.0,87.0,7' 3'',104.0,8' 8'',8.0,,,32.0,31.0,10.69,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,shawne-williams-1,5.3
537,2006,200818,justin,williams,Justin Williams,C-PF,79.25,6' 7.25'',80.75,6' 8.75'',211.0,85.5,7' 1.5'',109.0,9' 1'',6.5,,,26.5,31.5,11.9,,3.31,7.0,,,,,,,,,,,,,,,,,,,,,,,,justin-williams-1,4.9
538,2006,200749,shelden,williams,Shelden Williams,PF-C,79.5,6' 7.5'',80.5,6' 8.5'',258.0,88.25,7' 4.25'',104.0,8' 8'',11.4,,,29.0,33.5,11.53,,3.59,25.0,,,,,,,,,,,,,,,,,,,,,,,,shelden-williams-1,9.1
539,2006,12203,eric,williams,Eric Williams,C-PF,79.25,6' 7.25'',80.75,6' 8.75'',285.0,88.25,7' 4.25'',106.5,8' 10.5'',13.0,,,28.5,29.0,11.71,,3.56,17.0,,,,,,,,,,,,,,,,,,,,,,,,eric-williams-1,
540,2006,202124,curtis,withers,Curtis Withers,PF-SF,78.0,6' 6'',78.5,6' 6.5'',227.0,82.0,6' 10'',101.0,8' 5'',5.0,,,35.0,36.5,11.54,,3.1,14.0,,,,,,,,,,,,,,,,,,,,,,,,curtis-withers-1,4.9
541,2007,12204,mohamed,abukar,Mohamed Abukar,SF,80.0,6' 8'',81.75,6' 9.75'',210.0,81.0,6' 9'',103.0,8' 7'',8.9,,,30.5,35.0,11.78,,3.37,15.0,,,,,,,,,,,,,,,,,,,,,,,,mohamed-abukar-1,0.7
542,2007,12205,mario,boggan,Mario Boggan,PF,77.0,6' 5'',79.0,6' 7'',240.0,86.0,7' 2'',107.0,8' 11'',9.2,,,24.0,26.5,12.18,,3.45,12.0,,,,,,,,,,,,,,,,,,,,,,,,mario-boggan-1,0.4
543,2007,12206,craig,bradshaw,Craig Bradshaw,PF,80.0,6' 8'',81.75,6' 9.75'',240.0,85.5,7' 1.5'',106.5,8' 10.5'',12.1,,,26.0,28.0,11.88,,3.54,12.0,,,,,,,,,,,,,,,,,,,,,,,,craig-bradshaw-1,5.1
544,2007,201147,corey,brewer,Corey Brewer,SF-SG,78.0,6' 6'',79.75,6' 7.75'',185.0,80.25,6' 8.25'',103.0,8' 7'',4.2,,,30.5,36.5,11.69,,3.22,11.0,,,,,,,,,,,,,,,,,,,,,,,,corey-brewer-1,5.1
545,2007,201166,aaron,brooks,Aaron Brooks,PG,70.0,5' 10'',71.75,5' 11.75'',161.0,76.0,6' 4'',94.0,7' 10'',2.7,,,32.5,39.5,10.57,,3.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,aaron-brooks-1,5.7
546,2007,201628,bobby,brown,Bobby Brown,PG,71.0,5' 11'',73.75,6' 1.75'',170.0,76.0,6' 4'',95.5,7' 11.5'',6.6,,,32.5,41.0,11.27,,3.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,bobby-brown-1,4.2
547,2007,201469,russell,carter,Russell Carter,SG,75.0,6' 3'',76.5,6' 4.5'',221.0,80.5,6' 8.5'',97.5,8' 1.5'',6.0,,,33.0,38.5,11.61,,3.29,25.0,,,,,,,,,,,,,,,,,,,,,,,,russell-carter-1,4.1
548,2007,12207,coleman,collins,Coleman Collins,PF,80.0,6' 8'',81.75,6' 9.75'',236.0,86.0,7' 2'',107.0,8' 11'',6.2,,,30.0,35.0,11.47,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,coleman-collins-1,3.1
549,2007,201144,mike,conley,Mike Conley,PG,71.0,5' 11'',72.75,6' 0.75'',175.0,77.75,6' 5.75'',94.5,7' 10.5'',4.2,,,35.5,40.5,11.63,,3.09,13.0,,,,,,,,,,,,,,,,,,,,,,,,mike-conley-1,6.1
550,2007,201161,daequan,cook,Daequan Cook,SG,75.0,6' 3'',77.75,6' 5.75'',203.0,80.25,6' 8.25'',101.5,8' 5.5'',7.0,,,30.0,34.5,11.12,,3.22,4.0,,,,,,,,,,,,,,,,,,,,,,,,daequan-cook-1,3.5
551,2007,12208,ryvon,covile,Ryvon Covile,C-PF,79.0,6' 7'',80.5,6' 8.5'',250.0,85.25,7' 1.25'',107.5,8' 11.5'',8.0,,,25.0,30.5,12.52,,3.37,19.0,,,,,,,,,,,,,,,,,,,,,,,,ryvon-covile-1,4.6
552,2007,201159,javaris,crittenton,Javaris Crittenton,PG,75.0,6' 3'',76.75,6' 4.75'',194.0,77.5,6' 5.5'',98.0,8' 2'',4.5,,,32.5,38.0,11.6,,3.32,11.0,,,,,,,,,,,,,,,,,,,,,,,,javaris-crittenton-1,3.6
553,2007,201176,jermareo,davidson,Jermareo Davidson,PF,81.0,6' 9'',83.0,6' 11'',230.0,88.0,7' 4'',109.5,9' 1.5'',6.9,,,27.0,30.0,12.63,,3.53,7.0,,,,,,,,,,,,,,,,,,,,,,,,jermareo-davidson-1,2.7
554,2007,12209,justin,doellman,Justin Doellman,PF,80.0,6' 8'',81.5,6' 9.5'',205.0,80.75,6' 8.75'',105.0,8' 9'',7.0,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,justin-doellman-1,5.1
555,2007,12210,zabian,dowdell,Zabian Dowdell,PG,73.0,6' 1'',75.0,6' 3'',191.0,82.0,6' 10'',100.0,8' 4'',5.1,,,30.0,33.5,11.13,,3.29,3.0,,,,,,,,,,,,,,,,,,,,,,,,zabian-dowdell-1,5.4
556,2007,201162,jared,dudley,Jared Dudley,SF,77.0,6' 5'',79.25,6' 7.25'',219.0,79.0,6' 7'',102.0,8' 6'',7.1,,,28.0,32.0,11.32,,3.45,14.0,,,,,,,,,,,,,,,,,,,,,,,,jared-dudley-1,5.8
557,2007,201142,kevin,durant,Kevin Durant,SF-PF,81.0,6' 9'',82.25,6' 10.25'',215.0,88.75,7' 4.75'',110.0,9' 2'',6.6,,,26.0,33.5,12.33,,3.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,kevin-durant-1,8.8
558,2007,12211,rashaun,freeman,Rashaun Freeman,PF,78.0,6' 6'',80.0,6' 8'',244.0,83.5,6' 11.5'',104.0,8' 8'',11.5,,,28.0,32.0,11.43,,3.41,20.0,,,,,,,,,,,,,,,,,,,,,,,,rashaun-freeman-1,4.9
559,2007,201189,aaron,gray,Aaron Gray,C,84.0,7' 0'',85.75,7' 1.75'',271.0,87.25,7' 3.25'',108.5,9' 0.5'',10.8,,,27.0,32.5,12.07,,3.7,17.0,,,,,,,,,,,,,,,,,,,,,,,,aaron-gray-1,6.8
560,2007,12212,caleb,green,Caleb Green,PF,78.0,6' 6'',80.0,6' 8'',238.0,83.75,6' 11.75'',103.0,8' 7'',10.9,,,28.5,36.0,11.72,,3.46,9.0,,,,,,,,,,,,,,,,,,,,,,,,caleb-green-1,6.7
561,2007,201145,jeff,green,Jeff Green,SF,79.0,6' 7'',81.5,6' 9.5'',228.0,85.25,7' 1.25'',103.0,8' 7'',3.7,,,33.5,38.0,12.0,,3.34,17.0,,,,,,,,,,,,,,,,,,,,,,,,jeff-green-1,6.3
562,2007,201192,taurean,green,Taurean Green,PG,71.0,5' 11'',72.75,6' 0.75'',173.0,74.25,6' 2.25'',96.0,8' 0'',4.6,,,29.0,32.5,11.3,,3.26,8.0,,,,,,,,,,,,,,,,,,,,,,,,taurean-green-1,5.3
563,2007,201150,spencer,hawes,Spencer Hawes,PF,82.0,6' 10'',84.75,7' 0.75'',244.0,84.5,7' 0.5'',110.0,9' 2'',13.0,,,26.0,29.0,11.88,,3.51,9.0,,,,,,,,,,,,,,,,,,,,,,,,spencer-hawes-1,4.4
564,2007,12214,brandon,heath,Brandon Heath,PG,74.0,6' 2'',75.75,6' 3.75'',181.0,79.0,6' 7'',94.0,7' 10'',9.0,,,32.0,36.0,11.39,,3.28,11.0,,,,,,,,,,,,,,,,,,,,,,,,brandon-heath-1,3.7
565,2007,201195,herbert,hill,Herbert Hill,C,79.0,6' 7'',81.75,6' 9.75'',232.0,86.25,7' 2.25'',108.5,9' 0.5'',5.6,,,30.5,34.0,12.31,,3.39,15.0,,,,,,,,,,,,,,,,,,,,,,,,herbert-hill-1,6.3
566,2007,201143,al,horford,Al Horford,PF,80.0,6' 8'',81.75,6' 9.75'',246.0,84.75,7' 0.75'',107.0,8' 11'',9.1,,,31.0,35.5,12.15,,3.37,20.0,,,,,,,,,,,,,,,,,,,,,,,,al-horford-1,7.5
567,2007,12215,quinton,hosley,Quinton Hosley,SF-SG,77.0,6' 5'',79.75,6' 7.75'',215.0,83.25,6' 11.25'',105.0,8' 9'',5.7,,,28.5,34.0,12.47,,3.32,12.0,,,,,,,,,,,,,,,,,,,,,,,,quinton-hosley-1,4.0
568,2007,12216,james,hughes,James Hughes,C,81.0,6' 9'',82.75,6' 10.75'',209.0,87.0,7' 3'',111.0,9' 3'',3.5,,,31.0,33.0,13.31,,3.37,8.0,,,,,,,,,,,,,,,,,,,,,,,,james-hughes-1,2.6
569,2007,12217,jeremy,hunt,Jeremy Hunt,SG,74.0,6' 2'',76.75,6' 4.75'',198.0,80.25,6' 8.25'',101.5,8' 5.5'',5.2,,,30.5,33.0,12.11,,3.29,10.0,,,,,,,,,,,,,,,,,,,,,,,,jeremy-hunt-1,4.9
570,2007,12218,ekene,ibekwe,Ekene Ibekwe,PF,80.0,6' 8'',81.0,6' 9'',208.0,90.0,7' 6'',104.0,8' 8'',3.2,,,34.5,39.0,11.0,,3.28,10.0,,,,,,,,,,,,,,,,,,,,,,,,ekene-ibekwe-1,4.6
571,2007,12219,dominic,james,Dominic James,PG,70.0,5' 10'',71.75,5' 11.75'',175.0,74.0,6' 2'',93.0,7' 9'',4.8,,,33.5,38.5,10.94,,3.11,14.0,,,,,,,,,,,,,,,,,,,,,,,,dominic-james-1,2.3
572,2007,201234,trey,johnson,Trey Johnson,SG,75.0,6' 3'',77.75,6' 5.75'',216.0,77.0,6' 5'',98.0,8' 2'',5.4,,,26.5,35.0,11.78,,3.31,18.0,,,,,,,,,,,,,,,,,,,,,,,,trey-johnson-1,1.5
573,2007,12220,rashad,jones-jennings,Rashad Jones-Jennings,PF,78.0,6' 6'',79.5,6' 7.5'',235.0,84.0,7' 0'',105.5,8' 9.5'',5.9,,,25.0,30.0,12.18,,3.29,20.0,,,,,,,,,,,,,,,,,,,,,,,,rashad-jones-jennings-1,3.4
574,2007,201185,jared,jordan,Jared Jordan,PG,72.0,6' 0'',73.75,6' 1.75'',183.0,72.0,6' 0'',94.0,7' 10'',7.0,,,24.5,28.5,11.02,,3.39,6.0,,,,,,,,,,,,,,,,,,,,,,,,jared-jordan-1,4.0
575,2007,201207,coby,karl,Coby Karl,SG-PG,75.0,6' 3'',76.75,6' 4.75'',204.0,83.0,6' 11'',99.5,8' 3.5'',5.4,,,32.0,34.5,11.57,,3.41,9.0,,,,,,,,,,,,,,,,,,,,,,,,coby-karl-1,4.1
576,2007,12221,antanas,kavaliauskas,Antanas Kavaliauskas,PF,81.0,6' 9'',82.5,6' 10.5'',237.0,82.5,6' 10.5'',106.5,8' 10.5'',7.7,,,25.5,30.0,11.19,,3.42,19.0,,,,,,,,,,,,,,,,,,,,,,,,antanas-kavaliauskas-1,5.2
577,2007,201171,carl,landry,Carl Landry,PF,79.0,6' 7'',80.5,6' 8.5'',248.0,83.0,6' 11'',102.5,8' 6.5'',7.5,,,31.5,36.5,11.35,,3.29,21.0,,,,,,,,,,,,,,,,,,,,,,,,carl-landry-1,8.4
578,2007,201186,stephane,lasme,Stephane Lasme,PF,77.0,6' 5'',79.0,6' 7'',213.0,86.0,7' 2'',107.0,8' 11'',4.9,,,29.5,36.0,11.73,,3.22,17.0,,,,,,,,,,,,,,,,,,,,,,,,stephane-lasme-1,7.5
579,2007,201151,acie,law,Acie Law,PG,74.0,6' 2'',75.5,6' 3.5'',186.0,78.5,6' 6.5'',98.0,8' 2'',5.6,,,29.0,34.0,11.0,,3.22,8.0,,,,,,,,,,,,,,,,,,,,,,,,acie-law-1,5.9
580,2007,12222,marko,lekic,Marko Lekic,C,81.0,6' 9'',82.5,6' 10.5'',267.0,85.0,7' 1'',108.5,9' 0.5'',11.4,,,24.0,30.5,11.96,,3.43,19.0,,,,,,,,,,,,,,,,,,,,,,,,marko-lekic-1,N/A
581,2007,12223,ron,lewis,Ron Lewis,SG,74.0,6' 2'',76.5,6' 4.5'',194.0,78.5,6' 6.5'',99.0,8' 3'',4.5,,,33.0,38.0,11.59,,3.22,16.0,,,,,,,,,,,,,,,,,,,,,,,,ron-lewis-1,5.1
582,2007,201858,cartier,martin,Cartier Martin,SF,76.0,6' 4'',78.5,6' 6.5'',218.0,82.0,6' 10'',103.5,8' 7.5'',5.6,,,27.0,29.5,12.1,,3.43,11.0,,,,,,,,,,,,,,,,,,,,,,,,cartier-martin-1,5.4
583,2007,201187,dominic,mcguire,Dominic McGuire,SF,79.0,6' 7'',80.25,6' 8.25'',220.0,82.5,6' 10.5'',104.0,8' 8'',4.7,,,28.5,34.5,10.95,,3.25,12.0,,,,,,,,,,,,,,,,,,,,,,,,dominic-mcguire-1,2.5
584,2007,201177,josh,mcroberts,Josh McRoberts,PF,80.0,6' 8'',82.0,6' 10'',240.0,85.0,7' 1'',106.5,8' 10.5'',13.7,,,27.5,31.5,11.7,,3.47,12.0,,,,,,,,,,,,,,,,,,,,,,,,josh-mcroberts-1,6.0
585,2007,201197,sammy,mejia,Sammy Mejia,SG,77.0,6' 5'',79.0,6' 7'',218.0,83.0,6' 11'',105.0,8' 9'',8.3,,,27.0,31.5,11.87,,3.49,7.0,,,,,,,,,,,,,,,,,,,,,,,,sammy-mejia-1,3.9
586,2007,12224,brad,newley,Brad Newley,SG,77.0,6' 5'',78.5,6' 6.5'',201.0,80.0,6' 8'',102.5,8' 6.5'',8.0,,,29.5,31.5,11.77,,3.29,3.0,,,,,,,,,,,,,,,,,,,,,,,,brad-newley-1,N/A
587,2007,201193,demetris,nichols,Demetris Nichols,SF,78.0,6' 6'',79.5,6' 7.5'',211.0,84.25,7' 0.25'',105.0,8' 9'',6.2,,,28.5,32.5,10.39,,3.38,16.0,,,,,,,,,,,,,,,,,,,,,,,,demetris-nichols-1,5.9
588,2007,201149,joakim,noah,Joakim Noah,PF,82.0,6' 10'',84.0,7' 0'',223.0,85.25,7' 1.25'',106.5,8' 10.5'',4.8,,,32.5,37.5,11.79,,3.47,12.0,,,,,,,,,,,,,,,,,,,,,,,,joakim-noah-1,7.7
589,2007,201141,greg,oden,Greg Oden,C,83.0,6' 11'',84.0,7' 0'',257.0,88.25,7' 4.25'',112.0,9' 4'',7.8,,,32.0,34.0,11.67,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,greg-oden-1,8.2
590,2007,12225,ivan,radenovic,Ivan Radenovic,PF,81.0,6' 9'',82.75,6' 10.75'',226.0,83.75,6' 11.75'',106.0,8' 10'',9.8,,,23.0,28.0,11.61,,3.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,ivan-radenovic-1,4.5
591,2007,12226,jr,reynolds,JR Reynolds,PG,72.0,6' 0'',74.75,6' 2.75'',188.0,75.25,6' 3.25'',95.0,7' 11'',8.2,,,27.5,34.5,11.69,,3.24,15.0,,,,,,,,,,,,,,,,,,,,,,,,jr-reynolds-1,2.1
592,2007,201181,chris,richard,Chris Richard,PF,79.0,6' 7'',80.75,6' 8.75'',252.0,88.5,7' 4.5'',110.5,9' 2.5'',7.5,,,26.5,30.5,11.39,,3.29,15.0,,,,,,,,,,,,,,,,,,,,,,,,chris-richard-1,3.4
593,2007,12227,dustin,salisbery,Dustin Salisbery,SG,75.0,6' 3'',76.75,6' 4.75'',208.0,80.0,6' 8'',100.5,8' 4.5'',6.6,,,34.0,38.0,11.07,,3.12,11.0,,,,,,,,,,,,,,,,,,,,,,,,dustin-salisbery-1,2.3
594,2007,12228,blake,schilb,Blake Schilb,SG,77.0,6' 5'',79.0,6' 7'',214.0,81.0,6' 9'',102.5,8' 6.5'',10.0,,,26.5,33.5,11.63,,3.36,11.0,,,,,,,,,,,,,,,,,,,,,,,,blake-schilb-1,5.2
595,2007,12229,renaldas,seibutis,Renaldas Seibutis,SG,76.0,6' 4'',77.75,6' 5.75'',185.0,80.75,6' 8.75'',101.0,8' 5'',6.1,,,24.0,32.5,11.33,,3.39,1.0,,,,,,,,,,,,,,,,,,,,,,,,renaldas-seibutis-1,N/A
596,2007,201196,ramon,sessions,Ramon Sessions,PG,74.0,6' 2'',75.75,6' 3.75'',185.0,76.25,6' 4.25'',97.5,8' 1.5'',6.2,,,29.5,33.5,11.65,,3.27,8.0,,,,,,,,,,,,,,,,,,,,,,,,ramon-sessions-1,3.4
597,2007,201203,mustafa,shakur,Mustafa Shakur,PG,75.0,6' 3'',76.5,6' 4.5'',185.0,77.5,6' 5.5'',99.0,8' 3'',4.1,,,28.5,35.0,11.82,,3.27,11.0,,,,,,,,,,,,,,,,,,,,,,,,mustafa-shakur-1,3.2
598,2007,201160,jason,smith,Jason Smith,PF,82.75,6' 10.75'',83.5,6' 11.5'',233.0,82.75,6' 10.75'',106.0,8' 10'',7.5,,,33.5,37.5,10.96,,3.29,15.0,,,,,,,,,,,,,,,,,,,,,,,,jason-smith-1,4.7
599,2007,201199,dj,strawberry,DJ Strawberry,SG,75.75,6' 3.75'',77.0,6' 5'',199.0,78.5,6' 6.5'',101.0,8' 5'',4.5,,,28.5,35.0,10.87,,3.14,21.0,,,,,,,,,,,,,,,,,,,,,,,,dj-strawberry-1,4.6
600,2007,201155,rodney,stuckey,Rodney Stuckey,SG-PG,75.75,6' 3.75'',76.5,6' 4.5'',207.0,79.25,6' 7.25'',100.5,8' 4.5'',6.1,,,30.5,35.0,11.34,,3.11,14.0,,,,,,,,,,,,,,,,,,,,,,,,rodney-stuckey-1,3.6
601,2007,12230,curtis,sumpter,Curtis Sumpter,SF,78.0,6' 6'',79.75,6' 7.75'',227.0,81.5,6' 9.5'',104.0,8' 8'',5.3,,,27.5,32.5,11.3,,3.22,12.0,,,,,,,,,,,,,,,,,,,,,,,,curtis-sumpter-1,5.5
602,2007,201180,yue,sun,Yue Sun,SF,79.75,6' 7.75'',80.75,6' 8.75'',212.0,81.0,6' 9'',105.0,8' 9'',5.1,,,29.0,34.0,10.68,,3.45,9.0,,,,,,,,,,,,,,,,,,,,,,,,yue-sun-1,N/A
603,2007,201249,jamaal,tatum,Jamaal Tatum,PG,71.5,5' 11.5'',72.75,6' 0.75'',168.0,74.5,6' 2.5'',93.5,7' 9.5'',5.0,,,28.5,33.0,11.51,,3.22,7.0,,,,,,,,,,,,,,,,,,,,,,,,jamaal-tatum-1,4.8
604,2007,12232,reyshawn,terry,Reyshawn Terry,SF,78.75,6' 6.75'',79.5,6' 7.5'',222.0,82.0,6' 10'',103.5,8' 7.5'',8.9,,,31.0,37.5,11.76,,3.26,18.0,,,,,,,,,,,,,,,,,,,,,,,,reyshawn-terry-1,4.7
