,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,College WS
1205,2018,1628960,grayson,allen,Grayson Allen,SG,76.5,198.0,79.25,97.0,5.55,8.25,10.0,32.5,40.5,10.31,5.9
1206,2018,1628961,kostas,antetokounmpo,Kostas Antetokounmpo,PF,82.5,194.8,86.25,110.0,5.0,9.25,9.5,29.5,35.0,12.48,0.7
1207,2018,1628962,udoka,azubuike,Udoka Azubuike,C,84.25,273.8,91.0,112.5,7.95,9.5,10.0,31.0,31.5,12.97,5.5
1208,2018,1628964,mohamed,bamba,Mohamed Bamba,C,84.75,225.6,94.0,115.5,6.2,9.75,10.25,27.0531914893617,31.05851063829787,12.107659574468084,4.8
1209,2018,1628965,jaylen,barford,Jaylen Barford,PG-SG,74.25,207.6,75.5,96.5,11.65,8.0,8.25,27.0,33.0,11.39,4.2
1210,2018,1628966,keita,bates-diop,Keita Bates-Diop,SG-SF,80.5,223.8,87.25,106.5,5.35,9.0,8.5,30.5,35.0,11.2,6.1
1211,2018,1628967,tyus,battle,Tyus Battle,SG,78.75,200.2,81.0,102.0,4.0,8.5,9.25,32.0,37.5,11.04,4.1
1213,2018,1628970,miles,bridges,Miles Bridges,SF,78.75,220.4,81.5,103.5,5.9,9.0,9.75,29.545454545454547,35.019354838709674,11.359354838709677,5.5
1214,2018,1628971,bruce,brown,Bruce Brown,SG-PG,77.0,194.6,81.0,98.5,3.75,8.5,8.5,32.5,38.0,11.11,5.1
1216,2018,1628973,jalen,brunson,Jalen Brunson,PG,74.25,198.4,76.0,96.0,6.7,8.25,9.25,29.0,37.0,10.59,7.7
1217,2018,1628974,tony,carr,Tony Carr,PG,76.5,198.8,80.25,100.0,6.5,8.5,9.75,25.0,31.5,11.89,6.0
1218,2018,1628975,jevon,carter,Jevon Carter,PG,73.5,196.2,76.25,95.0,4.15,9.25,8.5,29.0,36.5,11.04,7.0
1219,2018,1628976,wendell,carter,Wendell Carter,C-PF,82.0,251.4,88.5,109.0,7.85,8.5,9.0,27.086206896551722,31.137931034482758,12.069655172413793,1.2
1220,2018,1628978,donte,divincenzo,Donte DiVincenzo,SG,76.5,200.6,78.0,97.5,5.0,8.25,9.0,34.5,42.0,10.72,5.5
1221,2018,1628977,hamidou,diallo,Hamidou Diallo,SG,78.0,197.0,83.5,103.0,4.45,8.75,9.0,32.5,40.5,10.53,2.4
1222,2018,1628979,trevon,duval,Trevon Duval,PG,74.5,191.0,80.25,97.5,5.2,8.75,10.0,34.0,41.5,10.93,3.0
1223,2018,1629035,carsen,edwards,Carsen Edwards,PG,72.0,195.6,78.25,94.5,6.3,8.5,9.25,28.5,34.5,11.59,5.6
1224,2018,1629037,keenan,evans,Keenan Evans,PG,75.0,183.2,77.25,98.0,6.5,8.5,8.0,29.826834862385322,35.884792626728114,11.076405529953917,6.2
1225,2018,1628980,jacob,evans,Jacob Evans,SG-SF,77.5,199.6,81.25,102.5,6.5,9.0,9.25,28.0,35.5,11.11,5.9
1226,2018,1628981,bruno,fernando,Bruno Fernando,C,81.75,233.2,88.25,109.0,5.25,9.5,10.0,29.0,35.0,12.19,5.4
1227,2018,1628982,melvin,frazier,Melvin Frazier,SF-SG,78.0,198.2,85.75,105.0,7.9,9.5,9.5,31.0,40.5,11.24,3.9
1228,2018,1628983,shai,gilgeous-alexander,Shai Gilgeous-Alexander,PG,78.0,180.0,83.5,104.0,3.0,9.0,9.0,29.826834862385322,35.884792626728114,11.076405529953917,5.2
1229,2018,1628984,devonte,graham,Devonte Graham,PG,73.5,186.4,78.25,96.0,4.8,8.5,9.5,31.0,37.0,11.28,6.7
1230,2018,1629036,isaac,haas,Isaac Haas,C,86.75,303.0,89.0,111.5,12.55,10.0,10.5,27.0531914893617,31.05851063829787,12.107659574468084,5.0
1231,2018,1628985,devon,hall,Devon Hall,SG,78.0,206.4,79.75,102.0,8.45,8.5,10.0,25.0,31.0,10.95,5.9
1232,2018,1628986,jaylen,hands,Jaylen Hands,PG,74.75,179.0,77.5,98.0,5.0,8.0,8.0,31.5,39.5,12.11,3.0
1233,2018,1628987,kevin,hervey,Kevin Hervey,PF,79.75,211.6,87.5,107.0,5.15,9.25,10.25,27.5,32.0,11.28,4.6
1234,2018,1628988,aaron,holiday,Aaron Holiday,PG,72.75,187.0,79.5,97.0,6.4,8.75,8.5,25.5,33.0,10.96,4.9
1235,2018,1628989,kevin,huerter,Kevin Huerter,SG,79.25,194.0,79.5,101.5,8.6,8.25,8.5,31.0,38.0,10.89,4.5
1237,2018,1628992,justin,jackson,Justin Jackson,PF,78.75,229.4,87.0,105.0,8.9,9.0,9.5,28.932608695652174,33.63695652173913,11.593991228070175,0.0
1238,2018,1628993,alize,johnson,Alize Johnson,PF,80.0,216.6,80.75,103.0,8.1,8.5,9.75,25.0,31.0,11.83,4.7
1239,2018,1628994,george,king,George King,SF-SG,78.0,218.6,83.5,101.5,7.25,9.0,10.25,31.0,39.0,10.75,3.0
1240,2018,1628995,kevin,knox,Kevin Knox,SF,81.0,212.6,83.75,108.0,4.95,8.75,9.25,29.545454545454547,35.019354838709674,11.359354838709677,4.0
1241,2018,1628996,sagaba,konate,Sagaba Konate,C,79.5,246.0,84.0,106.5,7.35,9.25,10.0,31.5,35.0,12.28,0.8
1242,2018,1628997,caleb,martin,Caleb Martin,SF-SG,78.0,195.8,82.0,101.5,7.0,8.5,8.75,29.0,36.5,10.43,3.9
1243,2018,1628998,cody,martin,Cody Martin,SG-SF,78.0,188.6,82.25,102.5,5.45,8.5,9.0,29.0,36.5,10.64,2.2
1244,2018,1628999,yante,maten,Yante Maten,PF-C,80.5,246.2,84.5,107.5,8.1,9.25,10.0,27.0,31.5,11.35,6.0
1245,2018,1629000,brandon,mccoy,Brandon McCoy,C,84.5,250.4,86.0,110.5,8.7,9.75,9.5,27.5,32.0,11.77,4.0
1246,2018,1629001,deanthony,melton,DeAnthony Melton,SG-PG,75.25,193.2,80.5,99.5,5.2,8.5,9.5,31.0,36.5,11.48,3.2
1247,2018,1629002,chimezie,metu,Chimezie Metu,PF-C,81.5,219.6,84.5,108.0,5.05,9.0,9.25,29.5,36.0,11.89,4.4
1249,2018,1629004,sviatoslav,mykhailiuk,Sviatoslav Mykhailiuk,SG-SF,79.75,211.6,76.75,100.0,8.45,8.25,9.5,30.5,37.0,11.25,4.6
1250,2018,1629005,malik,newman,Malik Newman,SG,75.25,189.2,77.5,98.5,6.25,8.5,9.5,27.5,33.5,10.9,1.4
1251,2018,1629006,josh,okogie,Josh Okogie,SG,76.5,210.8,84.0,102.0,5.2,9.0,9.75,33.0,42.0,11.08,3.4
1252,2018,1629033,theo,pinson,Theo Pinson,SG-SF,78.75,211.2,82.75,103.5,7.35,9.0,9.0,27.0,34.0,11.53,4.2
1253,2018,1629007,jontay,porter,Jontay Porter,C-PF,83.5,236.0,84.25,109.0,13.85,8.75,9.5,25.5,31.0,11.9,3.6
1254,2018,1629008,michael,porter,Michael Porter,SF-PF,82.75,211.0,84.25,108.5,6.4,8.75,9.25,29.34259259259259,34.06603773584906,11.503018867924528,1.1
1256,2018,1629010,jerome,robinson,Jerome Robinson,SG,77.0,188.4,79.25,98.0,6.05,9.0,10.0,29.96578947368421,36.07631578947368,11.106666666666667,4.7
1257,2018,1629012,collin,sexton,Collin Sexton,PG,73.5,183.0,79.25,98.5,5.6,8.25,8.5,29.826834862385322,35.884792626728114,11.076405529953917,4.4
1258,2018,1629013,landry,shamet,Landry Shamet,PG,77.25,188.6,78.75,100.0,4.85,8.0,9.0,31.0,39.5,11.26,4.9
1260,2018,1629015,zhaire,smith,Zhaire Smith,SF-SG,76.0,198.6,81.75,100.0,6.05,8.75,8.25,33.0,41.5,11.02,5.6
1262,2018,1629016,omari,spellman,Omari Spellman,PF-C,81.25,253.8,86.0,107.5,13.75,9.0,9.0,28.5,35.5,12.28,5.2
1263,2018,1629017,khyri,thomas,Khyri Thomas,SG,75.75,198.8,82.5,101.0,6.4,8.75,9.25,30.0,35.0,10.96,4.8
1265,2018,1629019,allonzo,trier,Allonzo Trier,SG,77.25,198.0,78.75,98.0,4.95,8.25,10.5,32.0,40.0,11.02,5.5
1266,2018,1629021,moritz,wagner,Moritz Wagner,C-PF,83.5,241.4,84.0,108.0,6.75,9.0,10.75,27.0,34.0,11.48,5.7
1268,2018,1629023,pj,washington,PJ Washington,PF,80.0,223.0,86.5,107.0,6.85,9.0,10.25,27.0,34.0,11.39,5.7
1269,2018,1629024,austin,wiley,Austin Wiley,C,82.0,249.4,89.0,111.0,5.0,9.75,10.25,28.0,33.5,12.79,4.0
1270,2018,1629025,kris,wilkes,Kris Wilkes,SF,79.5,205.0,82.25,103.5,5.15,8.75,9.25,28.0,35.5,11.29,2.9
1271,2018,1629026,kenrich,williams,Kenrich Williams,SF,79.5,200.4,79.25,103.5,5.95,8.5,9.75,28.0,33.0,10.86,4.6
1272,2018,1629027,trae,young,Trae Young,PG,73.75,177.8,75.0,95.5,5.35,8.0,9.25,29.826834862385322,35.884792626728114,11.076405529953917,5.7
1273,2019,1629638,nickeil,alexander-walker,Nickeil Alexander-Walker,SG,77.5,203.8,81.5,102.0,5.9,8.5,8.75,29.96578947368421,36.07631578947368,11.106666666666667,5.5
1275,2019,1629646,charles,bassey,Charles Bassey,C,82.0,239.0,87.5,109.5,8.5,9.25,9.5,29.0,33.0,12.65,5.4
1277,2019,1629626,bol,bol,Bol Bol,C,86.5,208.0,91.0,115.5,7.1,9.25,9.5,27.0531914893617,31.05851063829787,12.107659574468084,1.8
1278,2019,1629648,jordan,bone,Jordan Bone,SG,74.75,179.0,75.25,95.0,5.0,7.5,9.25,36.0,42.5,9.97,4.8
1280,2019,1629065,ky,bowman,Ky Bowman,PG,74.25,181.2,79.0,98.0,4.9,8.25,9.0,27.5,33.0,11.11,3.9
1281,2019,1629649,ignas,brazdeikis,Ignas Brazdeikis,SF,79.25,220.8,81.25,102.0,6.0,8.75,9.5,31.0,36.5,11.06,5.5
1283,2019,1629650,moses,brown,Moses Brown,C,86.5,237.2,88.75,113.0,7.8,9.5,10.25,27.0,31.0,11.95,2.5
1284,2019,1629634,brandon,clarke,Brandon Clarke,SF,80.25,207.2,80.25,102.0,4.9,8.25,9.5,34.0,40.5,10.61,7.7
1285,2019,1629651,nicolas,claxton,Nicolas Claxton,C,83.75,216.6,86.5,110.0,4.5,9.25,9.5,31.5,36.5,11.26,3.5
1286,2019,1629076,tyler,cook,Tyler Cook,PF,80.75,245.4,84.5,106.5,6.1,9.5,10.75,27.5,32.0,11.32,3.1
1287,2019,1629633,jarrett,culver,Jarrett Culver,SG,78.75,194.2,81.5,100.5,5.0,8.25,8.5,29.96578947368421,36.07631578947368,11.106666666666667,6.8
1288,2019,1629056,terence,davis,Terence Davis,SG,76.5,192.4,80.75,101.0,4.1,9.25,10.75,29.5,34.0,10.69,3.8
1289,2019,1629652,luguentz,dort,Luguentz Dort,PG,76.25,222.2,80.5,99.5,5.0,8.5,9.0,32.5,38.0,10.79,3.1
1290,2019,1629653,devon,dotson,Devon Dotson,PG,74.0,178.6,75.25,95.5,5.9,8.25,9.5,30.0,38.5,10.63,6.2
1291,2019,1629654,carsen,edwards,Carsen Edwards,PG,72.25,199.4,78.0,94.5,5.5,8.75,9.0,28.5,34.0,10.53,5.6
1292,2019,1629605,tacko,fall,Tacko Fall,C,91.0,288.8,98.25,122.5,6.8,10.5,10.5,22.0,26.5,13.01,3.9
1293,2019,1628981,bruno,fernando,Bruno Fernando,C,82.25,237.0,87.25,110.0,5.4,9.25,10.0,29.5,33.5,11.29,5.4
1294,2019,1629655,daniel,gafford,Daniel Gafford,PF,82.5,237.6,86.5,110.0,5.9,9.25,9.25,32.5,36.5,11.61,4.6
1296,2019,1629656,quentin,grimes,Quentin Grimes,SG,77.25,209.6,79.75,100.5,8.4,8.25,10.0,27.5,36.0,10.83,1.4
1297,2019,1629657,kyle,guy,Kyle Guy,SG,74.25,167.8,76.5,95.5,5.7,8.0,8.75,30.5,36.5,10.48,6.8
1298,2019,1628986,jaylen,hands,Jaylen Hands,PG,75.0,180.4,77.5,97.0,5.1,8.0,8.25,33.0,41.5,10.73,3.0
1299,2019,1629607,jared,harper,Jared Harper,PG,71.0,169.2,77.5,94.0,3.9,8.25,9.5,33.5,40.5,10.77,0.0
1300,2019,1629637,jaxson,hayes,Jaxson Hayes,PF,83.5,218.6,87.5,110.5,5.0,9.25,10.5,27.0,34.5,11.74,4.3
1302,2019,1629639,tyler,herro,Tyler Herro,SG,78.0,192.4,75.25,100.5,7.1,8.0,8.75,29.96578947368421,36.07631578947368,11.106666666666667,5.4
1304,2019,1629659,talen,horton-tucker,Talen Horton-Tucker,SG,76.0,235.4,85.25,103.0,8.4,9.5,9.75,26.0,34.5,11.34,2.7
1306,2019,1629610,daquan,jeffries,DaQuan Jeffries,SF-PF,77.0,215.6,83.25,104.0,3.9,9.5,10.25,29.34259259259259,34.06603773584906,11.503018867924528,2.1
1307,2019,1629660,ty,jerome,Ty Jerome,PG,77.5,194.4,76.0,98.0,6.5,8.25,9.5,26.0,31.5,11.21,7.2
1308,2019,1629640,keldon,johnson,Keldon Johnson,SG,78.0,216.4,81.25,104.0,5.6,8.0,9.25,29.96578947368421,36.07631578947368,11.106666666666667,4.9
1309,2019,1629661,cameron,johnson,Cameron Johnson,SG,80.5,205.2,82.0,103.0,5.8,8.0,8.5,30.5,36.5,10.52,1.8
1310,2019,1629662,mfiondu,kabengele,Mfiondu Kabengele,PF,82.25,256.2,87.0,109.5,5.1,9.25,10.75,28.0,35.5,11.21,4.8
1311,2019,1629663,louis,king,Louis King,SF,80.0,195.2,84.25,104.5,4.8,8.0,8.5,29.0,33.0,10.99,3.3
1313,2019,1629664,dedric,lawson,Dedric Lawson,PF,80.5,233.0,86.25,107.5,8.9,9.75,9.75,23.5,26.0,11.8,8.9
1315,2019,1629642,nassir,little,Nassir Little,SF,78.0,224.2,85.25,104.5,5.9,8.75,10.0,31.0,38.5,12.15,2.7
1316,2019,1629611,terance,mann,Terance Mann,SG-SF,78.5,204.6,79.75,101.0,4.0,9.5,9.25,32.5,38.5,11.51,5.1
1317,2019,1628998,cody,martin,Cody Martin,PG-SG,77.5,192.2,82.25,102.5,5.0,8.25,9.0,28.0,35.5,10.44,2.2
1318,2019,1629666,charles,matthews,Charles Matthews,SG,78.25,194.8,81.5,103.0,3.8,8.5,8.75,29.5,37.5,11.26,0.6
1319,2019,1629667,jalen,mcdaniels,Jalen McDaniels,SF,81.75,191.6,84.25,105.5,5.7,9.0,10.0,29.5,33.5,11.54,4.0
1322,2019,1629669,jaylen,nowell,Jaylen Nowell,SG,76.25,202.4,79.25,98.0,6.1,8.25,8.5,32.0,38.5,10.76,5.0
1323,2019,1629670,jordan,nwora,Jordan Nwora,PF,79.5,220.0,82.5,103.0,7.8,8.5,9.25,28.932608695652174,33.63695652173913,11.593991228070175,5.2
1326,2019,1629671,miye,oni,Miye Oni,SG,77.75,205.6,82.75,100.5,4.9,9.0,10.0,30.5,38.5,11.71,3.7
1327,2019,1629672,eric,paschall,Eric Paschall,SF,79.25,254.4,87.75,103.5,6.3,9.0,9.5,33.0,38.0,11.63,1.9
1329,2019,1629044,shamorie,ponds,Shamorie Ponds,PG,72.5,180.0,75.5,96.5,9.8,7.75,8.0,29.0,37.0,11.01,6.0
1330,2019,1629673,jordan,poole,Jordan Poole,SG,77.5,190.8,78.75,99.5,7.5,8.25,8.5,28.0,35.5,10.59,4.9
1331,2019,1629007,jontay,porter,Jontay Porter,PF,83.0,210.4,84.0,109.5,8.5,8.75,9.5,28.932608695652174,33.63695652173913,11.593991228070175,3.6
1333,2019,1629674,neemias,queta,Neemias Queta,C,84.25,225.8,88.25,111.5,6.3,9.5,11.0,24.0,32.5,12.04,5.8
1335,2019,1629675,naz,reid,Naz Reid,PF,81.5,255.8,87.25,109.0,14.0,9.5,9.25,26.0,32.5,12.03,3.0
1336,2019,1629676,isaiah,roby,Isaiah Roby,PF,80.5,214.0,85.0,106.0,3.9,9.0,10.5,32.5,35.5,10.63,3.8
1338,2019,1629678,admiral,schofield,Admiral Schofield,SF,77.25,240.6,81.75,102.5,6.8,8.75,9.0,30.0,34.0,10.77,4.6
1339,2019,1629621,marial,shayok,Marial Shayok,SF-PF,77.5,196.8,84.25,103.5,4.7,8.75,9.25,29.5,36.5,11.16,5.8
1340,2019,1629679,simisola,shittu,Simisola Shittu,PF,81.5,227.2,85.25,106.0,6.2,8.75,8.5,27.0,35.5,11.85,1.2
1342,2019,1629023,p.j.,washington,P.J. Washington,PF,80.0,230.4,86.5,106.5,8.6,9.0,10.25,28.932608695652174,33.63695652173913,11.593991228070175,5.7
1343,2019,1629682,tremont,waters,Tremont Waters,PG,70.75,172.4,74.25,93.5,6.6,8.0,9.75,30.5,40.5,10.76,4.2
1344,2019,1629683,quinndary,weatherspoon,Quinndary Weatherspoon,SG,76.25,206.6,81.0,100.0,6.1,8.5,9.0,31.0,38.0,11.57,5.4
1345,2019,1629632,coby,white,Coby White,PG,76.75,191.4,77.0,97.5,4.3,7.75,9.0,29.826834862385322,35.884792626728114,11.076405529953917,4.1
1346,2019,1629025,kris,wilkes,Kris Wilkes,SF,79.75,208.8,82.75,103.0,4.9,8.5,9.5,27.5,35.0,10.39,2.9
1347,2019,1629684,grant,williams,Grant Williams,PF,79.5,240.2,81.75,104.5,5.4,9.0,10.5,26.0,31.5,10.83,7.9
1349,2019,1629685,dylan,windler,Dylan Windler,SF,79.5,195.8,82.0,104.5,4.6,8.25,9.5,29.0,37.5,10.7,7.2
1350,2020,1630173,precious,achiuwa,Precious Achiuwa,PF,80.7,234.0,84.75,108.5,6.7,9.0,10.0,28.932608695652174,33.63695652173913,11.593991228070175,4.4
1351,2020,1630234,ty-shon,alexander,Ty-Shon Alexander,SG,76.0,200.8,80.0,100.0,12.3,8.75,8.75,28.0,33.0,11.33,4.8
1352,2020,1628962,udoka,azubuike,Udoka Azubuike,C,83.5,259.5,91.25,109.0,9.61,9.25,10.0,37.0,41.0,11.82,5.5
1353,2020,1630189,tyler,bey,Tyler Bey,PF,79.0,212.8,85.25,105.5,5.0,8.5,9.0,37.0,43.5,11.35,5.1
1354,2020,1630213,yoeli,childs,Yoeli Childs,PF,79.0,226.4,83.5,106.0,8.2,8.75,10.0,34.0,38.5,10.87,3.2
1355,2020,1629603,mamadi,diakite,Mamadi Diakite,PF,82.2,222.1,87.75,107.0,7.83,9.0,10.25,28.0,37.0,11.95,4.4
1356,2020,1629653,devon,dotson,Devon Dotson,PG,73.7,185.2,75.0,95.0,4.6,8.25,10.0,31.5,40.5,10.44,6.2
1358,2020,1629604,cj,elleby,CJ Elleby,SG-SF,78.2,198.6,79.25,100.5,4.2,8.75,10.0,30.5,36.5,11.25,4.5
1359,2020,1630235,trent,forrest,Trent Forrest,PG,76.7,203.0,79.5,102.5,5.65,9.0,9.75,28.0,34.5,11.04,3.6
1361,2020,1630204,ashton,hagans,Ashton Hagans,PG,74.5,193.0,80.0,99.5,4.1,9.0,9.0,29.5,36.5,10.82,3.3
1363,2020,1630223,jalen,harris,Jalen Harris,SG,76.2,193.4,79.0,97.5,4.4,8.25,9.5,37.5,42.5,10.59,-0.2
1364,2020,1630210,markus,howard,Markus Howard,PG,71.0,170.8,72.25,91.5,9.91,8.5,7.75,30.5,35.5,11.21,5.8
1365,2020,1630190,elijah,hughes,Elijah Hughes,SF-SG,78.5,229.0,79.5,101.5,10.2,8.5,8.75,30.75,36.375,11.206279069767442,1.3
1366,2020,1630198,isaiah,joe,Isaiah Joe,SG,76.5,170.4,79.5,101.0,4.7,8.25,8.25,29.96578947368421,36.07631578947368,11.106666666666667,3.2
1367,2020,1630222,mason,jones,Mason Jones,SG,77.7,207.2,79.0,102.5,8.9,8.75,8.5,24.0,31.0,10.6,6.1
1368,2020,1630233,nathan,knight,Nathan Knight,PF-C,81.7,235.0,86.0,109.5,8.2,9.0,9.5,23.0,31.5,11.56,6.3
1371,2020,1630230,naji,marshall,Naji Marshall,SF,79.0,233.5,84.75,102.5,8.7,9.25,10.5,28.5,35.0,11.77,3.9
1373,2020,1630219,skylar,mays,Skylar Mays,SG,76.0,204.0,78.0,99.0,7.4,8.0,9.75,29.0,37.5,10.65,5.1
1374,2020,1630192,zeke,nnaji,Zeke Nnaji,PF-C,82.5,246.8,86.0,105.5,5.9,9.0,10.5,33.0,38.0,10.94,5.6
1375,2020,1629670,jordan,nwora,Jordan Nwora,SF-PF,79.0,223.0,82.25,104.0,11.68,8.5,9.25,29.0,35.0,11.29,5.2
1377,2020,1629619,myles,powell,Myles Powell,PG-SG,73.5,194.0,79.0,99.0,15.8,8.0,9.0,29.452830188679247,35.33018867924528,11.191509433962263,3.6
1378,2020,1630193,immanuel,quickley,Immanuel Quickley,SG,75.0,185.8,80.25,99.0,8.2,8.0,8.75,29.5,35.5,11.21,4.8
1382,2020,1630203,grant,riller,Grant Riller,PG-SG,73.0,178.4,77.25,96.5,5.4,8.0,8.5,32.5,39.5,11.17,5.8
1384,2020,1630188,jalen,smith,Jalen Smith,PF-C,82.2,224.6,86.25,110.0,3.7,9.25,9.25,28.107142857142858,32.364285714285714,11.801428571428572,6.0
1385,2020,1630199,cassius,stanley,Cassius Stanley,SG,78.2,201.6,79.0,99.5,5.8,8.25,9.0,34.5,44.0,11.4,3.3
1386,2020,1630205,lamar,stevens,Lamar Stevens,SF-PF,78.7,228.0,81.0,101.0,6.8,8.5,9.75,35.0,41.0,10.35,3.6
1387,2020,1630191,isaiah,stewart,Isaiah Stewart,C,80.5,243.0,88.75,108.5,7.5,9.0,10.5,27.0531914893617,31.05851063829787,12.107659574468084,1.3
1388,2020,1630179,tyrell,terry,Tyrell Terry,PG,75.0,170.0,73.75,96.0,7.6,7.5,8.25,30.0,34.0,10.78,4.5
1389,2020,1629681,killian,tillie,Killian Tillie,PF,82.0,221.6,80.0,106.0,12.43,8.25,9.25,27.5,32.0,11.6,3.9
1391,2020,1629700,kaleb,wesson,Kaleb Wesson,C,82.2,252.6,87.5,111.5,12.5,9.0,10.75,21.5,27.0,11.73,4.7
1392,2020,1630232,kahlil,whitney,Kahlil Whitney,SF,79.0,205.0,84.25,105.5,5.3,9.25,10.25,29.0,39.0,11.17,0.2
1393,2020,1630216,cassius,winston,Cassius Winston,PG,73.5,196.0,78.0,97.0,9.0,8.75,8.25,24.0,28.0,11.15,5.0
1395,2021,1630546,max,abmas,Max Abmas,PG,71.75,161.8,73.75,94.0,5.5,8.0,7.75,28.5,32.5,10.9,4.4
1396,2021,1630534,ochai,agbaji,Ochai Agbaji,SG,77.5,214.4,82.0,103.5,4.15,9.0,8.75,32.0,41.5,10.88,6.2
1397,2021,1630542,marcus,bagley,Marcus Bagley,SF,79.75,216.8,83.0,102.5,7.5,8.75,8.5,32.5,38.5,12.26,0.1
1398,2021,1630567,scottie,barnes,Scottie Barnes,SF,80.0,225.4,86.75,108.0,5.3,9.25,10.25,36.0,39.5,10.88,2.4
1399,2021,1629646,charles,bassey,Charles Bassey,C,82.25,230.2,87.0,107.5,5.9,9.0,9.5,33.0,36.0,12.19,5.4
1401,2021,1630547,james,bouknight,James Bouknight,SG,76.75,190.0,80.25,101.5,5.5,8.75,9.0,29.96578947368421,36.07631578947368,11.106666666666667,2.1
1403,2021,1630215,jared,butler,Jared Butler,PG,75.75,193.0,76.0,98.5,5.1,8.5,8.25,29.826834862385322,35.884792626728114,11.076405529953917,5.4
1404,2021,1630577,julian,champagnie,Julian Champagnie,SF,79.5,217.4,82.0,106.5,8.0,9.0,8.5,26.0,32.0,12.38,4.1
1405,2021,1630551,justin,champagnie,Justin Champagnie,PF,78.75,206.4,81.5,104.0,6.3,8.75,8.5,27.0,35.0,11.94,3.5
1406,2021,1630528,josh,christopher,Josh Christopher,SG,76.5,214.8,81.25,101.0,5.8,8.75,8.5,29.5,37.5,11.32,1.1
1409,2021,1630245,ayo,dosunmu,Ayo Dosunmu,SG,77.0,194.4,82.25,102.0,4.9,8.5,8.75,27.0,33.5,11.51,5.1
1411,2021,1630556,kessler,edwards,Kessler Edwards,PF,80.0,203.0,83.25,106.0,4.3,8.5,8.25,28.0,37.0,11.3,3.9
1412,2021,1630568,luka,garza,Luka Garza,C,83.25,242.8,85.5,107.5,11.7,9.0,9.25,24.0,29.5,11.9,6.9
1413,2021,1630564,raiquan,gray,RaiQuan Gray,PF,79.75,268.6,82.75,105.0,17.3,9.25,9.0,26.5,31.5,11.69,3.0
1415,2021,1629656,quentin,grimes,Quentin Grimes,SG,77.25,205.0,80.0,101.0,6.6,8.5,10.0,30.5,38.5,11.09,1.4
1416,2021,1630573,sam,hauser,Sam Hauser,SF,80.0,217.4,81.25,102.0,7.9,8.25,9.0,28.5,34.5,11.14,13.1
1417,2021,1630565,aaron,henry,Aaron Henry,SF,78.0,209.6,82.75,103.5,5.6,8.5,9.25,29.0,35.0,11.68,2.7
1422,2021,1630525,david,johnson,David Johnson,SG,76.75,202.8,82.5,104.0,7.5,8.25,8.5,33.0,39.0,12.02,1.3
1423,2021,1630552,jalen,johnson,Jalen Johnson,PF,81.25,209.6,84.25,106.0,4.5,9.75,10.5,28.932608695652174,33.63695652173913,11.593991228070175,0.7
1424,2021,1630553,keon,johnson,Keon Johnson,SG,76.75,184.8,79.25,97.0,4.4,8.5,9.0,41.5,48.0,11.45,5.5
1425,2021,1630637,carlik,jones,Carlik Jones,PG,73.0,173.6,77.0,97.5,4.5,8.25,9.0,31.5,36.0,10.96,15.2
1426,2021,1630539,kai,jones,Kai Jones,PF,83.5,221.4,85.75,110.5,4.7,9.0,9.5,28.932608695652174,33.63695652173913,11.593991228070175,2.7
1427,2021,1630529,herbert,jones,Herbert Jones,SF,79.25,206.4,84.25,106.0,5.8,8.5,9.0,28.5,36.5,11.02,1.9
1428,2021,1630548,johnny,juzang,Johnny Juzang,SG,79.0,209.0,82.5,100.5,8.0,8.5,9.5,31.0,36.5,11.13,0.7
1429,2021,1630557,corey,kispert,Corey Kispert,SF,79.25,223.8,79.0,102.0,6.8,8.75,10.0,30.0,37.5,10.91,6.4
1431,2021,1630639,aj,lawson,AJ Lawson,SG-SF,78.75,179.2,78.75,99.5,4.4,8.5,9.25,33.0,41.0,11.0,4.2
1432,2021,1630575,scottie,lewis,Scottie Lewis,SF,77.25,187.6,84.0,101.5,4.7,8.75,9.75,34.0,42.0,10.45,1.4
1433,2021,1630587,isaiah,livers,Isaiah Livers,SF,79.25,231.8,81.25,104.5,9.4,9.0,9.5,29.545454545454547,35.019354838709674,11.359354838709677,3.6
1434,2021,1630588,makur,maker,Makur Maker,C,83.25,232.2,85.75,112.0,14.5,8.75,9.5,25.5,31.0,11.87,0.0
1435,2021,1630572,sandro,mamukelashvili,Sandro Mamukelashvili,C,82.0,239.8,85.25,106.5,7.8,9.0,9.5,30.5,36.5,11.63,3.1
1436,2021,1630544,tre,mann,Tre Mann,PG,76.25,177.6,76.0,98.5,4.1,8.0,9.0,29.826834862385322,35.884792626728114,11.076405529953917,3.3
1438,2021,1630540,miles,mcbride,Miles McBride,PG,74.5,195.2,80.75,99.5,6.0,9.0,9.5,31.0,38.5,11.08,4.7
1439,2021,1630558,davion,mitchell,Davion Mitchell,PG,73.25,202.4,76.25,96.5,6.2,8.25,8.75,29.826834862385322,35.884792626728114,11.076405529953917,1.0
1441,2021,1630600,isaiah,mobley,Isaiah Mobley,PF,81.75,238.0,87.0,107.5,12.9,9.0,10.0,26.5,32.0,12.7,4.9
